module,type,name,res_id,src,value,comments
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_view_activity,Leads or Opportunities,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Leads that are assigned to me,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Leads that are not assigned,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_lead2opportunity_partner_mass,"Leads that you selected that have duplicates. If the list is empty, it means that no duplicates were found",,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_lead2opportunity_partner_mass,Leads with existing duplicates (for information),,
crm,model,"ir.model.fields,field_description",crm.field_crm_merge_opportunity__opportunity_ids,Leads/Opportunities,,
crm,model_terms,"ir.ui.view,arch_db",crm.res_config_settings_view_form,Let statistical analysis determine the probability to close a lead,,
crm,code,addons/crm/static/src/js/tours/crm.js,47,Let's schedule an activity.,,openerp-web
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead2opportunity_partner__action__exist,Link to an existing customer,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead2opportunity_partner_mass__action__exist,Link to an existing customer,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_partner_binding__action__exist,Link to an existing customer,,
crm,model,"ir.model.fields,help",crm.field_crm_lead__partner_id,"Linked partner (optional). Usually created when converting the lead. You can find a partner by its Name, TIN, Email or Internal Reference.",,
crm,model,"ir.model.fields,help",crm.field_crm_lead__email_cc,List of cc from incoming emails.,,
crm,code,addons/crm/models/crm_lead.py,1217,Lost,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_view_form,Lost,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Lost,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Lost,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Lost,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_scoring_frequency__lost_count,Lost Count,,
crm,model,"ir.actions.act_window,name",crm.crm_lead_lost_action,Lost Reason,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__lost_reason,Lost Reason,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_lost__lost_reason_id,Lost Reason,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_lost_view_form,Lost Reason,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Lost Reason,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Lost Reason,,
crm,model,"ir.actions.act_window,name",crm.crm_lost_reason_action,Lost Reasons,,
crm,model,"ir.ui.menu,name",crm.menu_crm_lost_reason,Lost Reasons,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead__priority__0,Low,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__message_main_attachment_id,Main Attachment,,
crm,model,"mail.activity.type,name",crm.mail_activity_demo_make_quote,Make Quote,,
crm,model,"ir.model.fields,field_description",crm.field_res_config_settings__generate_lead_from_alias,Manual Assignation of Emails,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_view_form,Mark Lost,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_view_form,Mark Won,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_view_form,Mark as Lost,,
crm,model,"ir.actions.server,name",crm.action_mark_as_lost,Mark as lost,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_view_form,Marketing,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__medium_id,Medium,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead__priority__1,Medium,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Medium,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Medium,,
crm,code,addons/crm/models/crm_lead.py,1053,Meeting scheduled at '%s'<br> Subject: %s <br> Duration: %s hours,,
crm,model,"ir.actions.act_window,name",crm.act_crm_opportunity_calendar_event_new,Meetings,,
crm,model,"ir.model.fields,field_description",crm.field_res_partner__meeting_ids,Meetings,,
crm,model,"ir.model.fields,field_description",crm.field_res_users__meeting_ids,Meetings,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_partners_form_crm1,Meetings,,
crm,model,"ir.actions.act_window,name",crm.action_merge_opportunities,Merge,,
crm,model_terms,"ir.ui.view,arch_db",crm.merge_opportunity_form,Merge,,
crm,model_terms,"ir.ui.view,arch_db",crm.merge_opportunity_form,Merge Leads/Opportunities,,
crm,model,"ir.model,name",crm.model_crm_merge_opportunity,Merge Opportunities,,
crm,model,"ir.model.fields,help",crm.field_crm_lead2opportunity_partner_mass__deduplicate,Merge with existing leads/opportunities of each partner,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead2opportunity_partner__name__merge,Merge with existing opportunities,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead2opportunity_partner_mass__name__merge,Merge with existing opportunities,,
crm,code,addons/crm/models/crm_lead.py,689,Merged lead,,
crm,code,addons/crm/models/crm_lead.py,724,Merged leads,,
crm,code,addons/crm/models/crm_lead.py,724,Merged opportunities,,
crm,code,addons/crm/models/crm_lead.py,689,Merged opportunity,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__message_has_error,Message Delivery error,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__message_ids,Messages,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_view_form,Misc,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__mobile,Mobile,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,My Leads,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,My Opportunities,,
crm,model,"ir.ui.menu,name",crm.menu_crm_opportunities,My Pipeline,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,My Pipeline,,
crm,model_terms,"ir.ui.view,arch_db",crm.quick_create_opportunity_form,Name,,
crm,model,"crm.stage,name",crm.stage_lead1,New,,
crm,model,"ir.model.fields,field_description",crm.field_digest_digest__kpi_crm_lead_created,New Leads/Opportunities,,
crm,code,addons/crm/models/crm_team.py,161,New Opportunities,,
crm,model,"ir.actions.act_window,name",crm.action_opportunity_form,New Opportunity,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_view_tree_activity,Next Activities,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__activity_date_deadline,Next Activity Deadline,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__activity_summary,Next Activity Summary,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__activity_type_id,Next Activity Type,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead__kanban_state__green,Next activity is planned,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead__kanban_state__red,Next activity late,,
crm,code,addons/crm/models/crm_lead.py,1279,No Subject,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead__kanban_state__grey,No next activity planned,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,No salesperson,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__email_normalized,Normalized Email,,
crm,model,"crm.lost.reason,name",crm.lost_reason_3,Not enough stock,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__description,Notes,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__message_needaction_counter,Number of Actions,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__message_has_error_counter,Number of errors,,
crm,model,"ir.model.fields,help",crm.field_crm_lead__message_needaction_counter,Number of messages which requires an action,,
crm,model,"ir.model.fields,help",crm.field_crm_lead__message_has_error_counter,Number of messages with delivery error,,
crm,model,"ir.model.fields,field_description",crm.field_crm_team__opportunities_count,Number of open opportunities,,
crm,model,"ir.model.fields,field_description",crm.field_crm_team__overdue_opportunities_count,Number of overdue opportunities,,
crm,model,"ir.model.fields,help",crm.field_crm_lead__message_unread_counter,Number of unread messages,,
crm,model_terms,"ir.actions.act_window,help",crm.crm_case_form_view_salesteams_opportunity,"Odoo helps you keep track of your sales pipeline to follow
                    up potential sales and better forecast your future revenues.",,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_team_salesteams_view_kanban,Open Opportunities,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Open Opportunities,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_team_salesteams_view_kanban,Open Opportunity,,
crm,model,"ir.model,name",crm.model_crm_lost_reason,Opp. Lost Reason,,
crm,model,"ir.actions.act_window,name",crm.crm_case_form_view_salesteams_opportunity,Opportunities,,
crm,model,"ir.actions.act_window,name",crm.crm_lead_opportunities,Opportunities,,
crm,model,"ir.actions.act_window,name",crm.relate_partner_opportunities,Opportunities,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner__opportunity_ids,Opportunities,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass__opportunity_ids,Opportunities,,
crm,model,"ir.model.fields,field_description",crm.field_res_partner__opportunity_ids,Opportunities,,
crm,model,"ir.model.fields,field_description",crm.field_res_users__opportunity_ids,Opportunities,,
crm,model,"ir.ui.menu,name",crm.menu_crm_config_opportunity,Opportunities,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_activity_report_view_search,Opportunities,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_case_tree_view_oppor,Opportunities,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_view_graph,Opportunities,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_team_salesteams_view_kanban,Opportunities,,
crm,model_terms,"ir.ui.view,arch_db",crm.utm_campaign_view_form,Opportunities,,
crm,model_terms,"ir.ui.view,arch_db",crm.utm_campaign_view_kanban,Opportunities,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_lead2opportunity_partner,Opportunities,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_partners_form_crm1,Opportunities,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Opportunities Analysis,,
crm,model_terms,"ir.actions.act_window,help",crm.action_report_crm_opportunity_salesteam,"Opportunities Analysis gives you an instant access to your opportunities with information such as the expected revenue, planned cost, missed deadlines or the number of interactions per opportunity. This report is mainly used by the sales manager in order to do the periodic review with the channels of the sales pipeline.",,
crm,model,"ir.model.fields,field_description",crm.field_crm_team__opportunities_amount,Opportunities Revenues,,
crm,model,"ir.model.fields,field_description",crm.field_digest_digest__kpi_crm_opportunities_won,Opportunities Won,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Opportunities that are assigned to me,,
crm,model,"ir.model.fields,field_description",crm.field_calendar_event__opportunity_id,Opportunity,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report__lead_id,Opportunity,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__name,Opportunity,,
crm,model,"ir.model.fields,field_description",crm.field_res_partner__opportunity_count,Opportunity,,
crm,model,"ir.model.fields,field_description",crm.field_res_users__opportunity_count,Opportunity,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_activity_report__lead_type__opportunity,Opportunity,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead__type__opportunity,Opportunity,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_activity_report_view_search,Opportunity,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_case_tree_view_oppor,Opportunity,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Opportunity,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_team_salesteams_view_kanban,Opportunity,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Opportunity,,
crm,model,"ir.model.fields,field_description",crm.field_utm_campaign__opportunity_count,Opportunity Count,,
crm,model,"mail.message.subtype,name",crm.mt_lead_create,Opportunity Created,,
crm,model,"mail.message.subtype,name",crm.mt_salesteam_lead,Opportunity Created,,
crm,model,"mail.message.subtype,name",crm.mt_lead_lost,Opportunity Lost,,
crm,model,"mail.message.subtype,name",crm.mt_salesteam_lead_lost,Opportunity Lost,,
crm,model,"mail.message.subtype,name",crm.mt_lead_restored,Opportunity Restored,,
crm,model,"mail.message.subtype,name",crm.mt_salesteam_lead_restored,Opportunity Restored,,
crm,model,"mail.message.subtype,name",crm.mt_salesteam_lead_stage,Opportunity Stage Changed,,
crm,model,"mail.message.subtype,name",crm.mt_lead_won,Opportunity Won,,
crm,model,"mail.message.subtype,name",crm.mt_salesteam_lead_won,Opportunity Won,,
crm,model,"mail.message.subtype,description",crm.mt_lead_create,Opportunity created,,
crm,model,"mail.message.subtype,description",crm.mt_lead_lost,Opportunity lost,,
crm,model,"mail.message.subtype,description",crm.mt_lead_restored,Opportunity restored,,
crm,model,"mail.message.subtype,description",crm.mt_lead_won,Opportunity won,,
crm,model,"crm.lead.tag,name",crm.categ_oppor8,Other,,
crm,model,"ir.actions.act_window,name",crm.crm_lead_action_team_overdue_opportunity,Overdue Opportunities,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_team_salesteams_view_kanban,Overdue Opportunities,,
crm,model,"ir.model.fields,field_description",crm.field_crm_team__overdue_opportunities_amount,Overdue Opportunities Revenues,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_team_salesteams_view_kanban,Overdue Opportunity,,
crm,model,"ir.model.fields,field_description",crm.field_crm_team__alias_user_id,Owner,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__partner_address_email,Partner Contact Email,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__partner_address_name,Partner Contact Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__partner_address_phone,Partner Contact Phone,,
